BaseItemTypesKey,GrantedEffectsKey,Str,Dex,Int,GemTagsKeys,VaalVariant_BaseItemTypesKey,IsVaalVariant,Description,Consumed_ModsKey,GrantedEffectsKey2,MinionGlobalSkillLevelStat,SupportSkillName,Unknown0,Unknown1,AwakenedVariant,RegularVariant
"<5463, 0>","<8484, 0>",0,0,100,"[<11, 0>, <16, 0>, <42, 0>, <26, 0>]","<null, null>",False,"Должен одновременно усиливать умение, наносящее удары врагам, и умение проклятия порчи. Умение будет накладывать порчу при нанесении удара. Нельзя усилить тотемы, ловушки и мины. Приспешники не могут накладывать порчи таким образом.","<13196, 0>","<8485, 0>","<null, null>",,True,True,<null>,<193>
"<5464, 0>","<8486, 0>",0,0,100,"[<11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары или урон от горения врагам или накладывающее стихийные состояния.","<13197, 0>","<null, null>","<null, null>",,True,True,<null>,<313>
"<5465, 0>","<8487, 0>",0,0,100,"[<11, 0>, <16, 0>, <14, 0>]","<null, null>",False,Усиливает любое умение с областью действия.,"<13198, 0>","<null, null>","<null, null>",,True,True,<null>,<40>
"<5466, 0>","<8488, 0>",0,0,100,"[<2, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам. Удары этим умением пробивают вражеское сопротивление молнии.","<13199, 0>","<null, null>","<null, null>",,True,True,<null>,<173>
"<5467, 0>","<8489, 0>",0,0,100,"[<11, 0>, <16, 0>, <8, 0>]","<null, null>",False,"Усиливает умения, создающие приспешников.","<13200, 0>","<null, null>","<null, null>",,True,True,<null>,<106>
"<5468, 0>","<8490, 0>",0,0,100,"[<14, 0>, <4, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает умения чар, которые накладывают эффект на область вокруг указанного места. Не может усиливать умения ваал и умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<13201, 0>","<null, null>","<null, null>",,True,True,<null>,<344>
"<5469, 0>","<8491, 0>",0,0,100,"[<4, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает чары. При сотворении чары повторяются несколько раз. Нельзя усилить умения ваал, умения тотемов, поддерживаемые умения, срабатывающие умения, мгновенные умения и умения с удержанием.","<13202, 0>","<null, null>","<null, null>",,True,True,<null>,<187>
"<5470, 0>","<8492, 0>",0,40,60,"[<11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам или накладывающее состояния.","<13203, 0>","<null, null>","<null, null>",,True,True,<null>,<332>
"<5471, 0>","<8493, 0>",0,0,100,"[<4, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает чары, заставляя их эффект повторяться при сотворении. Не усиливает умения со временем восстановления, срабатывающие умения, клейма, умения ваал, поддерживаемые умения, умения с удержанием или умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<13204, 0>","<null, null>","<null, null>",,True,True,<null>,<388>
"<5475, 0>","<8695, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <15, 0>, <34, 0>, <2, 0>, <46, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5473, 0>","<8696, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5387, 0>","<8697, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <30, 0>, <2, 0>, <15, 0>, <46, 0>]","<null, null>",False,,"<null, null>","<8698, 0>","<null, null>",,True,True,<null>,<null>
"<5476, 0>","<8699, 0>",0,0,100,"[<11, 0>, <25, 0>, <13, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5477, 0>","<8700, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5478, 0>","<8702, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <30, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5474, 0>","<8704, 0>",0,0,100,"[<26, 0>, <11, 0>, <25, 0>, <4, 0>]","<null, null>",False,"Усиливает умения чар, не удерживающие ману. Не усиливает умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<null, null>","<8703, 0>","<null, null>",Чароплёт,True,True,<null>,<null>
"<5481, 0>","<8705, 0>",0,0,100,"[<2, 0>, <46, 0>, <11, 0>, <16, 0>, <4, 0>]","<null, null>",False,"Усиливает умения чар, наносящие урон от ударов и не обладающие удержанием. Не усиливает колдовские умения, умения ваал или умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<13206, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5482, 0>","<8845, 0>",0,60,40,"[<10, 0>, <16, 0>]","<null, null>",False,"Усиливает умения со временем восстановления.
Нельзя усилить срабатывающие умения.","<13205, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5484, 0>","<8918, 0>",0,0,100,"[<26, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <32, 0>]","<null, null>",False,"Усиливает умения чар, не удерживающие ману. Не усиливает умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<null, null>","<8917, 0>","<null, null>",Клеймо чаротворца,True,False,<null>,<null>
"<5485, 0>","<7467, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5278, 0>","<8920, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5486, 0>","<8921, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5487, 0>","<8923, 0>",40,0,60,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <33, 0>, <2, 0>, <15, 0>, <32, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5488, 0>","<8924, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <15, 0>, <32, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5489, 0>","<8925, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <40, 0>, <15, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5490, 0>","<8926, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>]","<null, null>",False,"Усиливает умения атак ближнего боя. Эти умения используются призрачными воинами, поднятыми Кличем полководца. Усиливаемые умения нельзя усилить Градом ударов.","<null, null>","<8927, 0>","<null, null>",Клич полководца,True,False,<null>,<null>
"<5483, 0>","<8932, 0>",100,0,0,"[<40, 0>, <13, 0>, <7, 0>, <14, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает умения мощных ударов, периодически резко увеличивая эффект от их использования. Не усиливает умения ваал и срабатывающие умения. Не усиливает умения приспешников. Усиливающий эффект действует только на умения, используемые вами самостоятельно.","<13208, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5491, 0>","<8938, 0>",0,0,100,"[<32, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает умения, создающие клейма.","<13209, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5492, 0>","<8947, 0>",100,0,0,"[<27, 0>, <9, 0>, <16, 0>]","<null, null>",False,Усиливает умения боевых кличей.,"<13207, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5493, 0>","<9080, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5494, 0>","<9084, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>, <3, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5495, 0>","<9086, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5496, 0>","<9088, 0>",0,40,60,"[<47, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5497, 0>","<9089, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5498, 0>","<9090, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <2, 0>, <46, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5499, 0>","<9091, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5500, 0>","<9100, 0>",0,0,100,"[<11, 0>, <16, 0>, <42, 0>, <25, 0>, <4, 0>, <14, 0>, <3, 0>, <26, 0>]","<null, null>",False,"Усиливает умения проклятий порчи. При удалении усиленной порчи срабатывает Роковой взрыв. Не усиливает срабатывающие порчи и порчи, накладываемые в качестве ауры.","<13211, 0>","<9102, 0>","<null, null>",,False,True,<null>,<null>
"<5501, 0>","<9113, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <3, 0>, <42, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5502, 0>","<9114, 0>",0,40,60,"[<11, 0>, <16, 0>, <5, 0>, <4, 0>]","<null, null>",False,"Усиливает чары снарядов, которые вы сотворяете сами. Не усиливает срабатывающие умения, умения ваал, мгновенные умения, поддерживаемые умения, умения с удержанием или создающие приспешников, или умения, используемые тотемами, ловушками и минами.","<22804, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5503, 0>","<9280, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <15, 0>, <0, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5504, 0>","<9281, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <1, 0>, <44, 0>, <2, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5505, 0>","<9283, 0>",0,40,60,"[<11, 0>, <16, 0>]","<null, null>",False,"Усиливает умения, наносящие удары по врагам, повышая их эффективность, пока на вас действует Резонанс всех трёх стихий, и даруя Резонанс стихий, отличных от основной стихии удара. Максимум Резонанса каждой стихии равен 50. Не усиливает срабатывающие умения, мгновенные умения, умения сфер, клейма, умения с удержанием или умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<22949, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5506, 0>","<5662, 0>",0,0,0,"[<25, 0>, <4, 0>, <14, 0>, <12, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5507, 0>","<5323, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <12, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5508, 0>","<4148, 0>",0,0,0,"[<25, 0>, <24, 0>, <4, 0>, <14, 0>, <15, 0>, <12, 0>]","<null, null>",True,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5509, 0>","<7529, 0>",0,0,0,"[<25, 0>, <4, 0>, <14, 0>, <12, 0>, <26, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5510, 0>","<9395, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <18, 0>, <33, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5511, 0>","<9401, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5512, 0>","<9406, 0>",100,0,0,"[<13, 0>, <33, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает умения атак. Не усиливает срабатывающие умения, умения, создающие приспешников, или умения, используемые тотемами, ловушками или минами.","<13212, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5513, 0>","<9420, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <33, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5514, 0>","<9454, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5515, 0>","<9455, 0>",60,0,40,"[<9, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13213, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5516, 0>","<9470, 0>",100,0,0,"[<9, 0>, <16, 0>, <15, 0>]","<null, null>",False,Усиливает любое умение. Приспешники не могут получить положительный эффект Жизнеотвода.,"<13214, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5547, 0>","<4868, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <30, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5548, 0>","<2134, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <30, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5549, 0>","<260, 0>",40,60,0,"[<47, 0>, <10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5550, 0>","<4916, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5551, 0>","<8252, 0>",60,40,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5552, 0>","<8259, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5553, 0>","<4550, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5554, 0>","<4620, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5555, 0>","<4913, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5556, 0>","<8928, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>]","<null, null>",False,"Усиливает умения атак ближнего боя. Эти умения используются призрачными воинами, поднятыми Кличем полководца. Усиливаемые умения нельзя усилить Градом ударов.","<null, null>","<8929, 0>","<null, null>",Клич полководца,True,False,<null>,<null>
"<5557, 0>","<97, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <35, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5558, 0>","<185, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <22, 0>, <35, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5559, 0>","<7553, 0>",0,100,0,"[<10, 0>, <25, 0>, <22, 0>, <14, 0>, <30, 0>, <13, 0>, <2, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5560, 0>","<828, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5561, 0>","<3968, 0>",60,0,40,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <1, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5562, 0>","<3125, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <7, 0>, <36, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5563, 0>","<7658, 0>",60,0,40,"[<2, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <7, 0>, <36, 0>, <12, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5564, 0>","<5207, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5565, 0>","<2422, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5566, 0>","<8433, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5567, 0>","<271, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <22, 0>, <35, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5568, 0>","<1617, 0>",0,60,40,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <15, 0>, <7, 0>, <36, 0>, <33, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5569, 0>","<7567, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5570, 0>","<7765, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <30, 0>, <3, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5571, 0>","<7772, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <14, 0>, <3, 0>, <15, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5572, 0>","<3807, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <8, 0>, <15, 0>, <22, 0>, <35, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5573, 0>","<8450, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5574, 0>","<4386, 0>",0,100,0,"[<0, 0>, <10, 0>, <25, 0>, <13, 0>, <14, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5575, 0>","<242, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <7, 0>, <36, 0>, <0, 0>, <1, 0>, <2, 0>, <14, 0>, <45, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5576, 0>","<8701, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5577, 0>","<4424, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5578, 0>","<4412, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <33, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5579, 0>","<9421, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <33, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5580, 0>","<9085, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>, <3, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5581, 0>","<8174, 0>",40,0,60,"[<2, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <30, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5582, 0>","<1126, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5583, 0>","<4788, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5584, 0>","<59, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5585, 0>","<3507, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5586, 0>","<8131, 0>",40,0,60,"[<0, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5587, 0>","<4232, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <5, 0>, <18, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5588, 0>","<2575, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5589, 0>","<6949, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <15, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5590, 0>","<4446, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <1, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5591, 0>","<9282, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <1, 0>, <44, 0>, <2, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5592, 0>","<8168, 0>",40,0,60,"[<0, 0>, <2, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5593, 0>","<4845, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <3, 0>, <14, 0>, <30, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5594, 0>","<4590, 0>",0,40,60,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <15, 0>, <3, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5595, 0>","<1908, 0>",0,40,60,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <15, 0>, <14, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5596, 0>","<4815, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <15, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5597, 0>","<1967, 0>",60,0,40,"[<19, 0>, <9, 0>, <25, 0>, <4, 0>, <5, 0>, <0, 0>, <30, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5598, 0>","<8455, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <0, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5599, 0>","<4286, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <19, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5600, 0>","<1761, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5601, 0>","<4298, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5602, 0>","<2332, 0>",0,40,60,"[<20, 0>, <47, 0>, <11, 0>, <25, 0>, <4, 0>, <5, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5603, 0>","<7541, 0>",0,40,60,"[<20, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5604, 0>","<7535, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5605, 0>","<7538, 0>",0,40,60,"[<20, 0>, <47, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
