HideoutNPCsKey,Order,AddMod,Cost_BaseItemTypesKeys,Cost_Values,RequiredLevel,Name,CraftingBenchCustomAction,ItemClassesKeys,Links,SocketColours,Sockets,ItemQuantity,Unknown0,Description,IsDisabled,IsAreaOption,RecipeIds,Tier,CraftingItemClassCategoriesKeys,MaximumMapTier,CraftingBenchUnlockCategoriesKey,UnveilsRequired,UnveilsRequired2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,AddEnchantment,SortCategory,Unknown9,Unknown10
"<3, 0>",289,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24051, 0>","<4, 0>","<null, null>",True
"<3, 0>",290,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24052, 0>","<4, 0>","<null, null>",True
"<3, 0>",291,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24053, 0>","<4, 0>","<null, null>",True
"<3, 0>",292,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24054, 0>","<4, 0>","<null, null>",True
"<3, 0>",293,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24055, 0>","<4, 0>","<null, null>",True
"<3, 0>",294,"<null, null>","[<8478, 0>, <17, 0>]","[5, 5]",0,,7,"[<33, 0>]",0,,0,0,[],,False,False,[148],0,"[<12, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<24056, 0>","<4, 0>","<null, null>",True
"<3, 0>",295,"<null, null>","[<12, 0>]",[3],0,Retirer les Enchantements,1,[],0,,0,0,[],,False,False,[],0,"[<12, 0>, <0, 0>, <1, 0>, <2, 0>, <3, 0>, <6, 0>, <7, 0>, <8, 0>, <5, 0>, <4, 0>, <11, 0>, <10, 0>, <9, 0>, <13, 0>]",0,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<3, 0>","<null, null>",False
"<3, 0>",296,"<17150, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[194],0,"[<4, 0>, <13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<3442, 0>",True
"<3, 0>",297,"<17151, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[226],1,"[<11, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<6034, 0>",True
"<3, 0>",298,"<17152, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[226],2,"[<11, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<6034, 0>",True
"<3, 0>",299,"<17153, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<4979, 0>",True
"<3, 0>",300,"<17154, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<8, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<4979, 0>",True
"<3, 0>",301,"<17155, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<5168, 0>",True
"<3, 0>",302,"<17156, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<5168, 0>",True
"<3, 0>",303,"<17157, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2024, 0>",True
"<3, 0>",304,"<17158, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<2024, 0>",True
"<3, 0>",305,"<17159, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<7674, 0>",True
"<3, 0>",306,"<17160, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<7674, 0>",True
"<3, 0>",307,"<17161, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1090, 0>",True
"<3, 0>",308,"<17162, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<9, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<1090, 0>",True
"<3, 0>",309,"<17163, 0>","[<11, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[194],1,"[<5, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<8967, 0>",True
"<3, 0>",310,"<17164, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[195],2,"[<5, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<2, 0>","<8967, 0>",True
"<3, 0>",311,"<17032, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[170],1,"[<13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1, 0>",True
"<3, 0>",312,"<17033, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[171],2,"[<13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<1, 0>",True
"<3, 0>",313,"<17042, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[173],1,"[<13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<4, 0>",True
"<3, 0>",314,"<17043, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[174],2,"[<13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<4, 0>",True
"<3, 0>",315,"<17052, 0>","[<10, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[176],1,"[<13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<5, 0>",True
"<3, 0>",316,"<17053, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[178],2,"[<13, 0>]",1,"<null, null>",0,0,[],[],1161,1161,False,"<null, null>","<null, null>","<1, 0>","<5, 0>",True
"<5, 0>",0,"<15696, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<68, 0>",1,1,[],[],1161,1161,False,"<16653, 0>","<null, null>","<1, 0>","<6066, 0>",True
"<5, 0>",1,"<15697, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<68, 0>",1,1,[],[],1161,1161,False,"<16653, 0>","<null, null>","<1, 0>","<6066, 0>",True
"<5, 0>",2,"<15698, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<68, 0>",1,1,[],[],1161,1161,False,"<16653, 0>","<null, null>","<1, 0>","<6066, 0>",True
"<5, 0>",3,"<15699, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<66, 0>",1,1,[],[],1161,1161,False,"<16654, 0>","<null, null>","<1, 0>","<6067, 0>",True
"<5, 0>",4,"<15700, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<66, 0>",1,1,[],[],1161,1161,False,"<16654, 0>","<null, null>","<1, 0>","<6067, 0>",True
"<5, 0>",5,"<15701, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<66, 0>",1,1,[],[],1161,1161,False,"<16654, 0>","<null, null>","<1, 0>","<6067, 0>",True
"<5, 0>",6,"<15702, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<67, 0>",1,1,[],[],1161,1161,False,"<16655, 0>","<null, null>","<1, 0>","<6068, 0>",True
"<5, 0>",7,"<15703, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<67, 0>",1,1,[],[],1161,1161,False,"<16655, 0>","<null, null>","<1, 0>","<6068, 0>",True
"<5, 0>",8,"<15704, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<67, 0>",1,1,[],[],1161,1161,False,"<16655, 0>","<null, null>","<1, 0>","<6068, 0>",True
"<5, 0>",9,"<15705, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<69, 0>",1,1,[],[],1161,1161,False,"<16656, 0>","<null, null>","<1, 0>","<6069, 0>",True
"<5, 0>",10,"<15706, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<69, 0>",1,1,[],[],1161,1161,False,"<16656, 0>","<null, null>","<1, 0>","<6069, 0>",True
"<5, 0>",11,"<15707, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <1, 0>, <2, 0>, <3, 0>]",0,"<69, 0>",1,1,[],[],1161,1161,False,"<16656, 0>","<null, null>","<1, 0>","<6069, 0>",True
"<5, 0>",12,"<15730, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<42, 0>",1,1,[],[],1161,1161,False,"<16665, 0>","<null, null>","<1, 0>","<6073, 0>",True
"<5, 0>",13,"<15731, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<42, 0>",1,1,[],[],1161,1161,False,"<16665, 0>","<null, null>","<1, 0>","<6073, 0>",True
"<5, 0>",14,"<15732, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<42, 0>",1,1,[],[],1161,1161,False,"<16665, 0>","<null, null>","<1, 0>","<6073, 0>",True
"<5, 0>",15,"<15727, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<42, 0>",1,1,[],[],1161,1161,False,"<16664, 0>","<null, null>","<1, 0>","<6073, 0>",True
"<5, 0>",16,"<15728, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<42, 0>",1,1,[],[],1161,1161,False,"<16664, 0>","<null, null>","<1, 0>","<6073, 0>",True
"<5, 0>",17,"<15729, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<42, 0>",1,1,[],[],1161,1161,False,"<16664, 0>","<null, null>","<1, 0>","<6073, 0>",True
"<5, 0>",18,"<15736, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<19, 0>",1,1,[],[],1161,1161,False,"<16667, 0>","<null, null>","<1, 0>","<6074, 0>",True
"<5, 0>",19,"<15737, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<19, 0>",1,1,[],[],1161,1161,False,"<16667, 0>","<null, null>","<1, 0>","<6074, 0>",True
"<5, 0>",20,"<15738, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<19, 0>",1,1,[],[],1161,1161,False,"<16667, 0>","<null, null>","<1, 0>","<6074, 0>",True
"<5, 0>",21,"<15733, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<19, 0>",1,1,[],[],1161,1161,False,"<16666, 0>","<null, null>","<1, 0>","<6074, 0>",True
"<5, 0>",22,"<15734, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<19, 0>",1,1,[],[],1161,1161,False,"<16666, 0>","<null, null>","<1, 0>","<6074, 0>",True
"<5, 0>",23,"<15735, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<19, 0>",1,1,[],[],1161,1161,False,"<16666, 0>","<null, null>","<1, 0>","<6074, 0>",True
"<5, 0>",24,"<15742, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<59, 0>",1,1,[],[],1161,1161,False,"<16669, 0>","<null, null>","<1, 0>","<6075, 0>",True
"<5, 0>",25,"<15743, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<59, 0>",1,1,[],[],1161,1161,False,"<16669, 0>","<null, null>","<1, 0>","<6075, 0>",True
"<5, 0>",26,"<15744, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<59, 0>",1,1,[],[],1161,1161,False,"<16669, 0>","<null, null>","<1, 0>","<6075, 0>",True
"<5, 0>",27,"<15739, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<59, 0>",1,1,[],[],1161,1161,False,"<16668, 0>","<null, null>","<1, 0>","<6075, 0>",True
"<5, 0>",28,"<15740, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<59, 0>",1,1,[],[],1161,1161,False,"<16668, 0>","<null, null>","<1, 0>","<6075, 0>",True
"<5, 0>",29,"<15741, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<59, 0>",1,1,[],[],1161,1161,False,"<16668, 0>","<null, null>","<1, 0>","<6075, 0>",True
"<5, 0>",30,"<15748, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<16, 0>",1,1,[],[],1161,1161,False,"<16671, 0>","<null, null>","<1, 0>","<6076, 0>",True
"<5, 0>",31,"<15749, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<16, 0>",1,1,[],[],1161,1161,False,"<16671, 0>","<null, null>","<1, 0>","<6076, 0>",True
"<5, 0>",32,"<15750, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<16, 0>",1,1,[],[],1161,1161,False,"<16671, 0>","<null, null>","<1, 0>","<6076, 0>",True
"<5, 0>",33,"<15745, 0>","[<6, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<16, 0>",1,1,[],[],1161,1161,False,"<16670, 0>","<null, null>","<1, 0>","<6076, 0>",True
"<5, 0>",34,"<15746, 0>","[<2, 0>]",[3],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<16, 0>",1,1,[],[],1161,1161,False,"<16670, 0>","<null, null>","<1, 0>","<6076, 0>",True
"<5, 0>",35,"<15747, 0>","[<2, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<16, 0>",1,1,[],[],1161,1161,False,"<16670, 0>","<null, null>","<1, 0>","<6076, 0>",True
"<5, 0>",36,"<15754, 0>","[<10, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<103, 0>",1,1,[],[],1161,1161,False,"<16673, 0>","<null, null>","<1, 0>","<6077, 0>",True
"<5, 0>",37,"<15755, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<103, 0>",1,1,[],[],1161,1161,False,"<16673, 0>","<null, null>","<1, 0>","<6077, 0>",True
"<5, 0>",38,"<15756, 0>","[<2, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<103, 0>",1,1,[],[],1161,1161,False,"<16673, 0>","<null, null>","<1, 0>","<6077, 0>",True
"<5, 0>",39,"<15751, 0>","[<10, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<103, 0>",1,1,[],[],1161,1161,False,"<16672, 0>","<null, null>","<1, 0>","<6077, 0>",True
"<5, 0>",40,"<15752, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<103, 0>",1,1,[],[],1161,1161,False,"<16672, 0>","<null, null>","<1, 0>","<6077, 0>",True
"<5, 0>",41,"<15753, 0>","[<2, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<103, 0>",1,1,[],[],1161,1161,False,"<16672, 0>","<null, null>","<1, 0>","<6077, 0>",True
"<5, 0>",42,"<15760, 0>","[<2, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<104, 0>",1,1,[],[],1161,1161,False,"<16675, 0>","<null, null>","<1, 0>","<6078, 0>",True
"<5, 0>",43,"<15761, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<104, 0>",1,1,[],[],1161,1161,False,"<16675, 0>","<null, null>","<1, 0>","<6078, 0>",True
"<5, 0>",44,"<15762, 0>","[<13, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<104, 0>",1,1,[],[],1161,1161,False,"<16675, 0>","<null, null>","<1, 0>","<6078, 0>",True
"<5, 0>",45,"<15757, 0>","[<2, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<104, 0>",1,1,[],[],1161,1161,False,"<16674, 0>","<null, null>","<1, 0>","<6078, 0>",True
"<5, 0>",46,"<15758, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<104, 0>",1,1,[],[],1161,1161,False,"<16674, 0>","<null, null>","<1, 0>","<6078, 0>",True
"<5, 0>",47,"<15759, 0>","[<13, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<104, 0>",1,1,[],[],1161,1161,False,"<16674, 0>","<null, null>","<1, 0>","<6078, 0>",True
"<5, 0>",48,"<15766, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>, <3, 0>]",0,"<83, 0>",1,1,[],[],1161,1161,False,"<16677, 0>","<null, null>","<1, 0>","<6079, 0>",True
"<5, 0>",49,"<15767, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>, <3, 0>]",0,"<83, 0>",1,1,[],[],1161,1161,False,"<16677, 0>","<null, null>","<1, 0>","<6079, 0>",True
"<5, 0>",50,"<15768, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>, <3, 0>]",0,"<83, 0>",1,1,[],[],1161,1161,False,"<16677, 0>","<null, null>","<1, 0>","<6079, 0>",True
"<5, 0>",51,"<15763, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<83, 0>",1,1,[],[],1161,1161,False,"<16676, 0>","<null, null>","<1, 0>","<6079, 0>",True
"<5, 0>",52,"<15764, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<83, 0>",1,1,[],[],1161,1161,False,"<16676, 0>","<null, null>","<1, 0>","<6079, 0>",True
"<5, 0>",53,"<15765, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<83, 0>",1,1,[],[],1161,1161,False,"<16676, 0>","<null, null>","<1, 0>","<6079, 0>",True
"<5, 0>",54,"<15772, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>, <3, 0>]",0,"<82, 0>",1,1,[],[],1161,1161,False,"<16679, 0>","<null, null>","<2, 0>","<424, 0>",True
"<5, 0>",55,"<15773, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>, <3, 0>]",0,"<82, 0>",1,1,[],[],1161,1161,False,"<16679, 0>","<null, null>","<2, 0>","<424, 0>",True
"<5, 0>",56,"<15774, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>, <3, 0>]",0,"<82, 0>",1,1,[],[],1161,1161,False,"<16679, 0>","<null, null>","<2, 0>","<424, 0>",True
"<5, 0>",57,"<15769, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>]",0,"<82, 0>",1,1,[],[],1161,1161,False,"<16678, 0>","<null, null>","<2, 0>","<424, 0>",True
"<5, 0>",58,"<15770, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>]",0,"<82, 0>",1,1,[],[],1161,1161,False,"<16678, 0>","<null, null>","<2, 0>","<424, 0>",True
"<5, 0>",59,"<15771, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>]",0,"<82, 0>",1,1,[],[],1161,1161,False,"<16678, 0>","<null, null>","<2, 0>","<424, 0>",True
"<5, 0>",60,"<15799, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16688, 0>","<null, null>","<2, 0>","<6197, 0>",True
"<5, 0>",61,"<15800, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16688, 0>","<null, null>","<2, 0>","<6197, 0>",True
"<5, 0>",62,"<15801, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16688, 0>","<null, null>","<2, 0>","<6197, 0>",True
"<5, 0>",63,"<15802, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>, <3, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16689, 0>","<null, null>","<2, 0>","<6197, 0>",True
"<5, 0>",64,"<15803, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>, <3, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16689, 0>","<null, null>","<2, 0>","<6197, 0>",True
"<5, 0>",65,"<15804, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>, <3, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16689, 0>","<null, null>","<2, 0>","<6197, 0>",True
"<5, 0>",66,"<15805, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16690, 0>","<null, null>","<2, 0>","<6196, 0>",True
"<5, 0>",67,"<15806, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16690, 0>","<null, null>","<2, 0>","<6196, 0>",True
"<5, 0>",68,"<15807, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16690, 0>","<null, null>","<2, 0>","<6196, 0>",True
"<5, 0>",69,"<15808, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>, <3, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16691, 0>","<null, null>","<2, 0>","<6196, 0>",True
"<5, 0>",70,"<15809, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>, <3, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16691, 0>","<null, null>","<2, 0>","<6196, 0>",True
"<5, 0>",71,"<15810, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>, <3, 0>]",0,"<17, 0>",1,1,[],[],1161,1161,False,"<16691, 0>","<null, null>","<2, 0>","<6196, 0>",True
"<5, 0>",72,"<15811, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16692, 0>","<null, null>","<2, 0>","<6194, 0>",True
"<5, 0>",73,"<15812, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16692, 0>","<null, null>","<2, 0>","<6194, 0>",True
"<5, 0>",74,"<15813, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16692, 0>","<null, null>","<2, 0>","<6194, 0>",True
"<5, 0>",75,"<15814, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>, <3, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16693, 0>","<null, null>","<2, 0>","<6194, 0>",True
"<5, 0>",76,"<15815, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>, <3, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16693, 0>","<null, null>","<2, 0>","<6194, 0>",True
