Id,Unknown0,IsSummoned,Armour,Evasion,EnergyShieldFromLife,DamageSpread,MonsterResistancesKey,IsLargeAbyssMonster,IsSmallAbyssMonster,Flag0
SeaWitchMerveilDaughter,100,False,0,0,100,20,"<19, 0>",False,False,True
SeaWitchBossEndlessLedge,100,False,0,0,100,20,"<26, 0>",False,False,False
SeaWitchSummoned,100,False,0,0,0,20,"<19, 0>",False,False,False
SeaWitchBossMinor,100,False,0,0,100,20,"<19, 0>",False,False,False
SeaWitchMapBoss,100,False,0,0,100,20,"<34, 0>",False,False,False
SeaWitchMapBossLightning,100,False,0,0,100,20,"<34, 0>",False,False,False
SeaWitchBossSideArea,100,False,0,0,100,20,"<37, 0>",False,False,False
DarkSeaWitch,100,False,0,0,100,20,"<34, 0>",False,False,True
ProphecySeaWitch,100,False,0,0,100,20,"<19, 0>",False,False,True
RootSpider,100,False,0,0,0,20,"<19, 0>",False,False,True
RootSpiderBossType,100,False,0,0,0,20,"<19, 0>",False,False,True
RootSpiderBossMinionType,100,False,0,0,0,20,"<19, 0>",False,False,True
RootSpiderUntaintedBoss,100,False,0,0,0,20,"<34, 0>",False,False,True
RootSpiderMinionMapBoss,100,False,0,0,0,20,"<2, 0>",False,False,True
RootSpiderMaps,100,False,0,0,0,20,"<19, 0>",False,False,True
RootSpiderBossSideArea,100,False,0,0,0,20,"<37, 0>",False,False,True
RootSpiderBoss,100,False,0,0,0,20,"<26, 0>",False,False,True
RootSpiderBossInvasion,100,False,0,0,0,20,"<37, 0>",False,False,True
RootSpiderBossEndlessLedge,100,False,0,0,0,20,"<26, 0>",False,False,True
RootSpiderMapBoss,100,False,0,0,0,20,"<34, 0>",False,False,True
ProphecyRootSpider,100,False,0,0,0,20,"<19, 0>",False,False,True
WaterElemental,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalBeacon,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalLarge,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalStranglecharm,100,False,0,0,50,20,"<1, 0>",False,False,True
ProphecyWaterElemental,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalMaps,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalVortex,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalMagmaStrMission,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalMagmaWbMinion,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalLightningStrMission,100,False,0,0,50,20,"<3, 0>",False,False,True
WaterElementalLightningVinktarBoss,100,False,0,0,50,20,"<3, 0>",False,False,True
WaterElementalIceStrMission,100,False,0,0,50,20,"<2, 0>",False,False,True
WaterElementalBossSewers,100,False,0,0,50,20,"<25, 0>",False,False,True
WaterElementalBossMinion,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalBossMinionWeak,100,False,0,0,50,20,"<1, 0>",False,False,True
WaterElementalBossInvasion,100,False,0,0,50,20,"<37, 0>",False,False,True
WaterElementalMapBoss,100,False,0,0,50,20,"<34, 0>",False,False,True
WaterElementalMapBoss2,100,False,0,0,50,20,"<34, 0>",False,False,True
WaterElementalBossEndlessLedge,100,False,0,0,50,20,"<25, 0>",False,False,True
WaterElementalBossDescent2,100,False,0,0,50,20,"<18, 0>",False,False,True
WaterElemental2,100,False,0,0,50,20,"<9, 0>",False,False,True
WaterElementalUnique,100,False,0,0,50,20,"<9, 0>",False,False,True
WaterElementalFromUnique,100,False,0,0,50,20,"<9, 0>",False,False,True
BloodElemental,100,False,0,0,50,20,"<1, 0>",False,False,False
BloodElementalDoedre,100,False,0,0,50,20,"<1, 0>",False,False,False
BloodElementalSewers,100,False,0,0,50,20,"<1, 0>",False,False,False
BloodElementalSewers2,100,False,0,0,50,20,"<1, 0>",False,False,False
BloodElementalMaps,100,False,0,0,50,20,"<1, 0>",False,False,False
BloodElementalQuakeSlam,100,False,0,0,50,20,"<1, 0>",False,False,False
PusElementalMinion,100,False,0,0,50,20,"<5, 0>",False,False,False
BloodlinesCongealedBloodElementalBoss,100,False,0,0,50,20,"<4, 0>",False,False,False
LunarisGuardGloomElemental,100,False,0,50,0,20,"<0, 0>",False,False,False
SolarisGuardFireElemental,100,False,0,50,0,20,"<0, 0>",False,False,False
BloodlinesCongealedBloodElementalMinionYellow,100,False,0,0,50,20,"<4, 0>",False,False,False
ProphecyBloodElemental,100,False,0,0,50,20,"<1, 0>",False,False,False
IzaroEssenceElementalFire,100,False,0,50,50,20,"<25, 0>",False,False,False
IzaroEssenceElementalCold,100,False,0,50,50,20,"<26, 0>",False,False,False
IzaroEssenceElementalLightning,100,False,0,50,50,20,"<27, 0>",False,False,False
IzaroEssenceElementalFirePhase2,100,False,0,50,50,20,"<25, 0>",False,False,False
IzaroEssenceElementalColdPhase2,100,False,0,50,50,20,"<26, 0>",False,False,False
IzaroEssenceElementalLightningPhase2,100,False,0,50,50,20,"<27, 0>",False,False,False
TormentBloodElementalMinion,100,False,0,0,50,20,"<0, 0>",False,False,False
BloodElementalBossInvasion,100,False,0,0,50,20,"<37, 0>",False,False,False
RiverBoss,100,False,0,0,100,20,"<34, 0>",False,False,False
MossMonster,100,False,50,0,0,20,"<0, 0>",False,False,True
MossMonsterDelve,100,False,50,0,0,20,"<0, 0>",False,True,True
MossMonsterDelveBoss,100,False,50,0,0,20,"<33, 0>",True,False,True
MossMonsterIce,100,False,50,0,0,20,"<2, 0>",False,False,True
MossMonsterMaps,100,False,50,0,0,20,"<0, 0>",False,False,True
MossMonsterMapBossStationary,100,False,50,0,0,20,"<0, 0>",False,False,True
MossMonsterEarthquake,100,False,50,0,0,20,"<0, 0>",False,False,True
MossMonsterMapBossMain,100,False,50,0,0,20,"<34, 0>",False,False,True
MossMonsterMapBossMinion,100,False,50,0,0,20,"<0, 0>",False,False,True
MossMonsterRoyale,100,False,50,0,0,20,"<0, 0>",False,False,True
EssenceElementalSummonedOnDeath1stStage,100,False,50,0,0,20,"<0, 0>",False,False,False
EssenceElementalSummonedOnDeath2ndStage,100,False,50,0,0,20,"<0, 0>",False,False,False
EssenceElementalSummonedOnDeath3rdStage,100,False,50,0,0,20,"<0, 0>",False,False,False
EssenceElementalSummonedOnDeath4thStage,100,False,50,0,0,20,"<0, 0>",False,False,False
Brute,130,False,50,20,0,15,"<38, 0>",False,False,False
BruteKole,130,False,50,20,0,30,"<38, 0>",False,False,False
MapBrute,100,False,50,20,0,20,"<34, 0>",False,False,False
UniqueMapBrute,100,False,50,20,0,20,"<34, 0>",False,False,False
BruteDescent2,100,False,50,20,0,30,"<38, 0>",False,False,False
BruteRoyale,130,False,50,20,0,15,"<38, 0>",False,False,False
IntBanditBoss,100,False,0,0,100,20,"<38, 0>",False,False,False
IntBanditMapBoss,100,False,0,0,100,20,"<34, 0>",False,False,False
IntBanditBossDescent,100,False,0,0,100,20,"<0, 0>",False,False,False
IntBanditBossEndlessLedge,100,False,0,0,100,20,"<38, 0>",False,False,False
ZombieBoss,100,False,100,0,0,30,"<0, 0>",False,False,False
ZombieBossSpecialEvent,100,False,100,0,0,30,"<0, 0>",False,False,False
ZombieBossUniqueMap,100,False,100,0,0,30,"<34, 0>",False,False,False
ZombieBossNormal,100,False,100,0,0,30,"<0, 0>",False,False,False
ZombieBossMapBoss,100,False,100,0,0,20,"<34, 0>",False,False,False
IllusionBoss,100,False,0,0,100,30,"<38, 0>",False,False,False
MapIllusionBoss,100,False,0,0,100,30,"<34, 0>",False,False,False
MapIllusionBossMaelstrom,100,False,0,0,100,30,"<34, 0>",False,False,False
MapIllusionBossOnly,100,False,0,0,100,30,"<34, 0>",False,False,False
StrdexBanditBoss,100,False,50,25,0,20,"<38, 0>",False,False,False
StrdexBanditBossZombie,100,False,50,25,0,20,"<33, 0>",False,False,False
StrDexBanditBossMap,100,False,50,25,0,20,"<34, 0>",False,False,False
StrdexBanditBossEndlessLedge,100,False,50,25,0,20,"<38, 0>",False,False,False
DexintBanditBoss,120,False,25,50,0,20,"<38, 0>",False,False,False
DexIntBanditBossZombie,120,False,25,50,0,20,"<33, 0>",False,False,False
DexIntBanditBossMap,120,False,25,50,0,20,"<34, 0>",False,False,False
DexIntBanditBossMap2,120,False,25,50,0,20,"<34, 0>",False,False,False
DexintBanditBossEndlessLedge,120,False,25,50,0,20,"<38, 0>",False,False,False
SkeletonRanged,100,False,0,10,0,20,"<3, 0>",False,False,True
SkeletonRanged2,100,False,0,10,0,20,"<3, 0>",False,False,False
SkeletonRangedBoneLance,100,False,0,10,0,20,"<8, 0>",False,False,False
SkeletonRangedRoyale,100,False,0,10,0,20,"<3, 0>",False,False,False
SkeletonBanditRanged,100,False,0,10,0,20,"<3, 0>",False,False,False
SkeletonBanditRangedDelve,100,False,0,10,0,20,"<3, 0>",False,False,False
ConstructRanged,100,False,0,10,0,20,"<23, 0>",False,False,False
SkeletonRangedBoss,100,False,0,10,0,20,"<27, 0>",False,False,False
LabyrinthLieutenantSkeletonRangedBoss,100,False,0,10,0,20,"<27, 0>",False,False,False
SkeletonRangedBossInvasion,100,False,0,10,0,20,"<37, 0>",False,False,False
SkeletonRangedBossEndlessLedge,100,False,0,10,0,20,"<27, 0>",False,False,False
SkeletonRangedMapBoss,100,False,0,10,0,20,"<34, 0>",False,False,False
SeaWitchBoss,100,False,0,0,100,20,"<38, 0>",False,False,True
MapMerveilSeawitchBoss,100,False,0,0,100,20,"<34, 0>",False,False,True
MapMerveilSeawitchBossMaelstrom,100,False,0,0,100,20,"<34, 0>",False,False,True
MerveilSeawitchBossDescent,100,False,0,0,100,20,"<0, 0>",False,False,True
SeaWitchBossInvasion,100,False,0,0,100,20,"<37, 0>",False,False,True
Beast,100,False,60,0,0,20,"<0, 0>",False,False,False
BeastCharge,100,False,60,0,0,20,"<0, 0>",False,False,False
SkeletalBeast,100,False,40,0,0,20,"<0, 0>",False,False,True
SkeletalBeastMap,100,False,40,0,0,20,"<0, 0>",False,False,True
SkeletalBeastBossInvasion,100,False,40,0,0,20,"<37, 0>",False,False,True
SkeletalBeastBossDexMission,100,False,40,0,0,20,"<37, 0>",False,False,True
BeastBoss,100,False,25,0,0,20,"<0, 0>",False,False,False
BeastBossSkeleton,100,False,25,0,0,20,"<0, 0>",False,False,True
BeastBossTalisman,100,False,25,0,0,20,"<26, 0>",False,False,False
BeastBossProphecy,100,False,25,0,0,20,"<0, 0>",False,False,False
BeastBossInvasion,100,False,25,0,0,20,"<37, 0>",False,False,False
BeastBossDexMission,100,False,25,0,0,20,"<37, 0>",False,False,False
BeastMapBoss,100,False,25,0,0,20,"<34, 0>",False,False,False
BeastBossEndlessLedge,100,False,25,0,0,20,"<0, 0>",False,False,False
BeastTalisman,100,False,60,0,0,20,"<3, 0>",False,False,False
FourLeggedDemon,100,False,25,20,0,20,"<38, 0>",False,False,True
FourLeggedDemonUniqueMap,100,False,25,20,0,20,"<34, 0>",False,False,True
FourLeggedDemonBossDescent,100,False,25,20,0,20,"<0, 0>",False,False,True
CityStalker,100,False,30,30,0,20,"<8, 0>",False,False,False
AbyssCityStalker,100,False,30,30,0,20,"<36, 0>",True,False,False
CityStalkerSpace,100,False,30,30,0,20,"<23, 0>",False,False,False
CityStalkerColdRefinery,100,False,30,30,0,20,"<8, 0>",False,False,False
CityStalkerLightningRefinery,100,False,30,30,0,20,"<8, 0>",False,False,False
CityStalkerShaped,100,False,30,30,0,20,"<8, 0>",False,False,False
CityStalkerBossInvasion,100,False,30,30,0,20,"<37, 0>",False,False,False
CityStalkerBossSideArea,100,False,30,30,0,20,"<37, 0>",False,False,False
CityStalkerArmour,100,False,50,10,0,20,"<8, 0>",False,False,False
CityStalkerArmour2,100,False,50,10,0,20,"<8, 0>",False,False,False
CityStalkerElite,100,False,50,10,0,20,"<23, 0>",False,False,False
CityStalkerEliteUniqueMapSummoned,100,False,50,10,0,20,"<23, 0>",False,False,False
CitystalkerProphecy,100,False,50,10,0,20,"<8, 0>",False,False,False
CityStalkerArmourProphecy,100,False,50,10,0,20,"<8, 0>",False,False,False
CityStalkerEliteProphecy,100,False,50,10,0,20,"<23, 0>",False,False,False
CityStalkerMapBoss,100,False,30,30,0,20,"<34, 0>",False,False,False
CityStalkerMapBossPier,100,False,30,30,0,20,"<34, 0>",False,False,False
CityStalkerMapBossRift,100,False,30,30,0,20,"<34, 0>",False,False,False
CityStalkerShaperMiniBoss,100,False,30,30,0,20,"<34, 0>",False,False,False
CityStalkerShaperQuestBoss,100,False,30,30,0,20,"<34, 0>",False,False,False
CityStalker2,100,False,30,30,0,20,"<8, 0>",False,False,False
Pyromaniac,100,False,0,100,0,20,"<18, 0>",False,False,False
PyromaniacChaos,100,False,0,100,0,20,"<21, 0>",False,False,False
PyromaniacBossInvasion,100,False,0,100,0,20,"<37, 0>",False,False,False
PyromaniacBossSideArea,100,False,0,100,0,20,"<37, 0>",False,False,False
DemonFemale,100,False,0,0,0,20,"<20, 0>",False,False,False
DemonFemale2,100,False,0,0,0,20,"<20, 0>",False,False,False
DemonFemaleDominusBoss,100,False,0,0,0,20,"<20, 0>",False,False,False
DemonFemaleUniqueMapSummoned,100,False,0,0,0,20,"<20, 0>",False,False,False
DemonFemaleBossStrIntMission,100,False,0,0,0,20,"<27, 0>",False,False,False
DemonFemaleDemonPortal,100,False,0,0,0,20,"<37, 0>",False,False,False
DemonFemaleBossSideArea,100,False,0,0,0,20,"<37, 0>",False,False,False
DemonFemaleBoss,100,False,0,0,0,20,"<27, 0>",False,False,False
DemonFemaleBossInvasion,100,False,0,0,0,20,"<37, 0>",False,False,False
DemonFemaleMapBossLightning,100,False,0,0,0,20,"<34, 0>",False,False,False
DemonFemaleBossEndlessLedge,100,False,0,0,0,20,"<27, 0>",False,False,False
DemonFemaleMapBoss,100,False,0,0,0,20,"<34, 0>",False,False,False
DemonModular,100,False,0,0,0,20,"<0, 0>",False,False,False
DemonModularDominusBoss,100,False,0,0,0,20,"<0, 0>",False,False,False
DemonModularLunaris,100,False,0,0,0,20,"<2, 0>",False,False,False
DemonModularBladeVortex,100,False,0,0,0,20,"<0, 0>",False,False,False
DemonModularBossInvasion,100,False,0,0,0,20,"<37, 0>",False,False,False
DemonModularBossSideArea,100,False,0,0,0,20,"<37, 0>",False,False,False
DemonModularMapBoss,100,False,0,0,0,20,"<34, 0>",False,False,False
DemonModularTowertop,100,False,0,0,0,20,"<0, 0>",False,False,False
DemonModularDemonPortal,100,False,0,0,0,20,"<0, 0>",False,False,False
DemonModularFire,100,False,0,0,0,20,"<1, 0>",False,False,False
DemonModularCold,100,False,0,0,0,20,"<2, 0>",False,False,False
DemonModularColdLunaris,100,False,0,0,0,20,"<19, 0>",False,False,False
DemonModularLightning,100,False,0,0,0,20,"<3, 0>",False,False,False
DemonModularSacrifice,100,False,0,0,0,20,"<8, 0>",False,False,False
DemonRanged,100,False,0,10,0,20,"<0, 0>",False,False,False
DemonRanged2,100,False,0,10,0,20,"<2, 0>",False,False,False
DemonRangedDominusBoss,100,False,0,10,0,20,"<0, 0>",False,False,False
DemonRangedPoorjoysBoss,100,False,0,10,0,20,"<34, 0>",False,False,False
DemonRangedUniqueMapSummoned,100,False,0,10,0,20,"<0, 0>",False,False,False
DemonRangedDemonPortal,100,False,0,10,0,20,"<0, 0>",False,False,False
DemonRangedBossInvasion,100,False,0,10,0,20,"<37, 0>",False,False,False
DemonRangedMapBoss,100,False,0,10,0,20,"<34, 0>",False,False,False
IncaShadowMonster,100,False,100,0,0,20,"<38, 0>",False,False,False
IncaShadowMonsterUniqueMap,100,False,100,0,0,20,"<34, 0>",False,False,False
IncaShadowMonsterMap,100,False,100,0,0,20,"<34, 0>",False,False,False
IncaShadowMonsterAtziri,100,False,100,0,0,20,"<34, 0>",False,False,False
IncaShadowMonsterDoryani,100,False,100,0,0,20,"<34, 0>",False,False,False
IncaShadowMonsterProphecy,100,False,100,0,0,20,"<37, 0>",False,False,False
IncaMinionSummoned,100,False,0,0,50,20,"<4, 0>",False,False,False
IncaMinionSummonedDoryani,100,False,0,0,50,20,"<47, 0>",False,False,False
Fragment,100,False,0,0,50,20,"<4, 0>",False,False,True
FragmentAtziri,100,False,0,0,50,20,"<4, 0>",False,False,True
FragmentBossInvasion,100,False,0,0,50,20,"<37, 0>",False,False,True
FragmentBossSideArea,100,False,0,0,50,20,"<37, 0>",False,False,True
FragmentProphecy,100,False,0,0,50,20,"<4, 0>",False,False,True
FragmentDelve,100,False,0,0,50,20,"<4, 0>",False,False,True
BigRhoa,100,False,20,0,0,20,"<2, 0>",False,False,False
BigRhoaBoss,140,False,20,40,0,20,"<26, 0>",False,False,False
BigRhoaBossInvasion,140,False,20,40,0,20,"<37, 0>",False,False,False
BigRhoaBossEndlessLedge,140,False,20,40,0,20,"<26, 0>",False,False,False
BigRhoaMapBoss,100,False,20,0,0,20,"<34, 0>",False,False,False
BigRhoaProphecyBossSummoned,100,False,20,0,0,20,"<2, 0>",False,False,False
BigRhoaProphecyBossSummonedMap,100,False,20,0,0,20,"<2, 0>",False,False,False
RhoaUniqueSummoned,340,True,20,0,0,20,"<41, 0>",False,False,False
SpiderBoss,100,False,50,0,50,20,"<3, 0>",False,False,True
SpiderBossSinsMaps,100,False,50,0,50,20,"<34, 0>",False,False,True
SpiderBossTalisman,100,False,50,0,50,20,"<33, 0>",False,False,True
SpiderBossInvasion,100,False,50,0,50,20,"<37, 0>",False,False,True
SpiderBossDexMission,100,False,50,0,50,20,"<37, 0>",False,False,True
SpiderBossSideArea,100,False,50,0,50,20,"<37, 0>",False,False,True
SpiderBossSpectral,100,False,50,0,50,20,"<3, 0>",False,False,True
WeaverBoss,100,False,50,0,50,20,"<38, 0>",False,False,True
WeaverBossUniqueMap,100,False,50,0,50,20,"<34, 0>",False,False,True
SpiderMapBoss,100,False,100,0,50,20,"<34, 0>",False,False,True
SpiderMapBossSimplified,100,False,100,0,50,20,"<34, 0>",False,False,True
SpiderBossDescent,100,False,100,0,50,20,"<0, 0>",False,False,True
RaisedSkeleton,340,True,0,0,0,40,"<41, 0>",False,False,False
RaisedSkeletonTormentNecromancer,100,False,0,0,0,20,"<41, 0>",False,False,False
RaisedSkeletonMeleeVaal,340,True,25,0,0,40,"<41, 0>",False,False,False
RaisedSkeletonRangedVaal,340,True,0,25,0,16,"<41, 0>",False,False,False
RaisedSkeletonSpellcasterVaal,340,True,0,0,100,30,"<41, 0>",False,False,False
RaisedSkeletonGeneralVaal,340,True,25,25,0,40,"<41, 0>",False,False,False
RaisedSkeletonGeneralRangedVaal,340,True,25,25,0,40,"<41, 0>",False,False,False
RaisedSkeletonRangedQuality,340,True,0,25,0,16,"<41, 0>",False,False,False
GuardBandit,100,False,20,20,0,20,"<0, 0>",False,False,False
GuardBanditMap,100,False,20,20,0,20,"<0, 0>",False,False,False
GuardBanditBow,100,False,0,10,0,20,"<0, 0>",False,False,False
GuardBanditBowMap,100,False,0,10,0,20,"<0, 0>",False,False,False
ZombiePusPuke,100,False,50,0,0,20,"<26, 0>",False,False,False
ZombiePusPukeBossInvasion,100,False,50,0,0,20,"<37, 0>",False,False,False
AxisSoldier,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierTolman,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierSolarisLunaris,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierElite,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteTolman,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteGravicius,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteDominusBoss,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteLunaris,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteLunarisChampion,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteSolaris,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteSolarisChampion,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierEliteBoss,100,False,40,0,0,20,"<33, 0>",False,False,True
AxisSoldierBattlefrontBoss,100,False,40,0,0,20,"<8, 0>",False,False,True
AxisSoldierBossInvasion,100,False,40,0,0,20,"<37, 0>",False,False,True
AxisSoldierEliteMapBoss,100,False,40,0,0,20,"<34, 0>",False,False,False
AxisSoldierEliteMapBoss2,100,False,40,0,0,20,"<34, 0>",False,False,True
DominatingBlowMinion,340,True,50,0,0,20,"<41, 0>",False,False,False
DominatingBlowMinionMonster,340,False,50,0,0,20,"<41, 0>",False,False,False
BetrayalElreonSentinel,220,False,50,0,50,20,"<17, 0>",False,True,False
HeraldOfLightMinion,340,True,50,0,0,20,"<41, 0>",False,False,False
LetterAxisElite,100,False,40,0,0,20,"<23, 0>",False,False,False
AxisCaster,100,False,0,0,50,20,"<20, 0>",False,False,True
AxisCasterTolman,100,False,0,0,50,20,"<20, 0>",False,False,True
AxisCasterGravicius,100,False,0,0,50,20,"<20, 0>",False,False,True
AxisCasterLunaris,100,False,0,0,50,20,"<19, 0>",False,False,True
AxisCasterSolaris,100,False,0,0,50,20,"<18, 0>",False,False,True
AxisCasterChampion,100,False,0,0,50,20,"<20, 0>",False,False,False
AxisCasterChampionLunaris,100,False,0,0,50,20,"<19, 0>",False,False,True
AxisCasterChampionSolaris,100,False,0,0,50,20,"<18, 0>",False,False,True
AxisCasterRestoreLife,100,False,0,0,50,20,"<20, 0>",False,False,True
AxisCasterBoss,100,False,0,0,50,20,"<27, 0>",False,False,True
AxisCasterBossInvasion,100,False,0,0,50,20,"<37, 0>",False,False,True
AxisCasterMapBoss,100,False,0,0,50,20,"<34, 0>",False,False,True
AxisCasterMapBoss2,100,False,0,0,150,20,"<34, 0>",False,False,True
AxisSoldierMapBoss,100,False,100,0,0,20,"<34, 0>",False,False,True
AxisGeneral,100,False,100,0,0,20,"<38, 0>",False,False,True
AxisGeneralMapBoss,100,False,100,0,0,20,"<34, 0>",False,False,True
