Name,ModSellPriceTypesKeys
MonsterCastsTemporalChainsText,[]
MonsterCastsFrenzyText,[]
MonsterCastsViperStrikeText,[]
MonsterCastsGroundDesecrationText,[]
MonsterCastsWitherText,[]
MonsterCastsElementalHitText,[]
MonsterCurseCastSpeed,[]
FrenzyChargeOnCriticalHit,"[<6, 0>]"
GainEnduranceChargeWhenTakeCriticalStrike,"[<6, 0>]"
DisableOffhandSlot,"[<6, 0>]"
MaximumResistances,"[<7, 0>]"
CannotBlockAttacks,[]
DisplaySocketedGemGetsConcentratedAreaOfEffectLevel,"[<5, 0>]"
PhysicalDamageReductionOnLowLife,"[<6, 0>]"
TotemPhysicalDamageReduction,[]
ShareEnduranceChargesWithParty,"[<6, 0>]"
GainEnduranceChargeWhenCriticallyHit,"[<6, 0>]"
MonsterGroundIceOnDeath,[]
MonsterGroundTarOnDeath,[]
BlindingHit,"[<5, 0>]"
CannotBlind,[]
DisplaySocketedGemGetsBlindLevel,"[<5, 0>]"
SpellDamageAndMana,"[<1, 0>]"
SpellDamage,"[<1, 0>]"
MapLarger,[]
MapBranchyDungeon,[]
MapTotems,"[<7, 0>]"
MapBellyTotems,[]
MapTotemsMap2Tier,[]
MapTotemsMapWorlds,[]
MapCorruptedSideAreaTotems,"[<7, 0>]"
MapMonsterPacksSkeletons,[]
MapMonsterPacksSkeletonsMap2Tier,[]
MapMonsterPacksSkeletonsMapWorlds,[]
MapMonsterPacksSkeletonsStrDexIntMission,[]
MapMonsterPacksBandits,[]
MapMonsterPacksBanditsMap2Tier,[]
MapMonsterPacksGoatmen,[]
MapMonsterPacksGoatmenMap2Tier,[]
MapMonsterPacksGoatmenMapWorlds,[]
MapMonsterPacksSpawnsSeaWitches,[]
MapMonsterPacksSpawnsSeaWitchesMap2Tier,[]
MapMonsterPacksSpawnsSeaWitchesStrDexIntMission,[]
MapMonsterPacksSpawnsSeaWitchesMapWorlds,[]
MapMonsterPacksUndeadNecromancers,[]
MapMonsterPacksUndeadNecromancersMap2Tier,[]
MapMonsterPacksUndeadNecromancersStrDexIntmission,[]
MapMonsterPacksUndeadNecromancersMapWorlds,[]
MapMonsterPacksRanged,[]
MapMonsterPacksRangedMap2Tier,[]
MapMonsterPacksRangedMapWorlds,[]
MapMonsterPacksAnimals,[]
MapMonsterPacksAnimalsMap2Tier,[]
MapMonsterPacksAnimalsStrDexIntMission,[]
MapMonsterPacksAnimalsMapWorlds,[]
MapMonsterPacksDemons,[]
MapMosnterPacksDemonsMap2Tier,[]
MapMonsterPacksDemonsStrDexIntMission,[]
MapMonsterPacksDemonsMapWorlds,[]
MapMonsterPacksHumanoids,[]
MapMonsterPacksHumanoidsMap2Tier,[]
MapMonsterPacksHumanoidsStrDexIntMission,[]
MapMonsterPacksHumanoidsMapWorlds,[]
MapMonsterPacksSpidersMap2Tier,[]
MapMonsterPacksBlackguardsMap2Tier,[]
MapMonsterPacksSolarisMap2Tier,[]
MapMonsterPacksSolarisMapWorlds,[]
MapMonsterPacksLunarisMap2Tier,[]
MapMonsterPacksLunarisMapWorlds,[]
MapMonsterPacksGhostsMap2TIer,[]
MapMonsterPacksGhostsMapWorlds,[]
MapMonsterPacksKitavaMapWorlds,[]
MapLargePacks,[]
MapMagicMonsters,[]
MapRareMonsters,[]
MapMoreMonsterPackVariety,[]
MapMoreMonsterPackVarietyMap2Tier,[]
MapMoreMonsterPackVarietyMapWorlds,[]
MapUseChaosPacksWithVariety,[]
MapTwoBosses,[]
MapTwoBossesMap2Tier,[]
MapTwoBossesMapWorlds,[]
MapCorruptedSideAreaTwoBosses,[]
MapDangerousBoss,"[<7, 0>]"
MapDangerousBossMap2Tier,[]
MapDangerousBoss2Map2Tier,[]
MapDangerousBossMapWorlds,[]
MapDangerousBoss2MapWorlds,[]
MapDangerousBossUnique,[]
MapPathOfEnduranceDangerousBoss,[]
MapCorruptedSideAreaDangerousBoss,"[<7, 0>]"
MapMassiveBossMap2Tier,[]
MapMassiveBoss2Map2Tier,[]
MapMassiveBossMapWorlds,[]
MapMassiveBoss2MapWorlds,[]
MapMassiveBossMechanicalTotems,[]
MapMonsterLifeLeechImmunityMap2Tier,[]
MapMonsterLifeLeechImmunityMapWorlds,[]
MapMonsterStatusAilmentImmunityMap2Tier,[]
MapMonsterStatusAilmentImmunityMapWorlds,[]
MapMonsterAvoidShock,"[<8, 0>]"
MapMonsterFireResistance,[]
MapMonsterFireResistanceMap2Tier,[]
MapMonsterColdResistance,[]
MapMonsterColdResistanceMap2Tier,[]
MapMonsterLightningResistance,[]
MapMonsterLightningResistanceMap2Tier,[]
MapMonsterPhysicalResistance,[]
MapMonsterPhysicalResistanceMap2Tier,[]
MapMonsterPhysicalResistanceMapWorlds,[]
MapCorruptedSideAreaMonsterPhysicalResistance,[]
MapMonsterCannotBeStunned,[]
MapMonsterCannotBeStunnedMap2Tier,[]
MapMonsterCannotBeStunnedMapWorlds,[]
MapCorruptedSideAreaMonsterCannotBeStunned,[]
MapMonsterUnwavering,[]
MapMonsterLife,[]
MapMonsterLifeMap2Tier,[]
MapMonsterLifeMapWorlds,[]
MapCorruptedSideAreaMonsterLife,[]
MapMonsterDamage,[]
MapMonsterDamageMap2Tier,[]
MapMonsterDamageMapWorlds,[]
MapCorruptedSideAreaMonsterDamage,[]
MapMonsterFireDamage,[]
MapMonsterFireDamageMap2Tier,[]
MapMonsterFireDamageMapWorlds,[]
MapMonsterFireDamage2,[]
MapMonsterFireDamage2Map2Tier,[]
MapMonsterFireDamage2MapWorlds,[]
MapCorruptedSideAreaMonsterFireDamage,[]
MapMonsterColdDamage,[]
MapMonsterColdDamageMap2Tier,[]
MapMonsterColdDamageMapWorlds,[]
MapMonsterColdDamage2,[]
MapMonsterColdDamage2Map2Tier,[]
MapMonsterColdDamage2MapWorlds,[]
MapCorruptedSideAreaMonsterColdDamage,[]
MapMonsterLightningDamage,[]
MapMonsterLightningDamageMap2Tier,[]
MapMonsterLightningDamageMapWorlds,[]
MapMonsterLightningDamage2,[]
MapMonsterLightningDamage2Map2Tier,[]
MapMonsterLightningDamage2MapWorlds,[]
MapCorruptedSideAreaMonsterLightningDamage,[]
MapMonsterFast,[]
MapMonsterFastMap2Tier,[]
MapMonsterFastMapWorlds,[]
MapCorruptedSideAreaMonsterFast,[]
MapMonsterFrenzy,[]
MapMonsterFrenzyMap2Tier,[]
MapMonsterEndurance,[]
MapMonsterEnduranceMap2Tier,[]
MapMonsterPower,[]
MapMonsterPowerMap2Tier,[]
MapMonsterPhysicalReflection,[]
MapMonsterPhysicalReflectionMap2Tier,[]
MapMonsterPhysicalReflectionMapWorlds,[]
MapMonsterElementalReflection,[]
MapMonsterElementalReflectionMap2Tier,[]
MapMonsterElementalReflectionMapWorlds,[]
MapMonsterMultipleProjectiles,[]
MapMonsterMultipleProjectilesMap2Tier,[]
MapMonsterMultipleProjectilesMapWorlds,[]
MapCorruptedSideAreaMonsterMultipleProjectiles,[]
MapMonsterAreaOfEffect,[]
MapMonsterAreaOfEffectMap2Tier,[]
MapMonsterAreaOfEffectMapWorlds,[]
MapCorruptedSideAreaMonsterAreaOfEffect,[]
MapMonsterCriticalStrikesAndDamage,[]
MapMonsterCriticalStrikesAndDamageMap2Tier,[]
MapMonsterCriticalStrikesAndDamageMapWorlds,[]
MapCorruptedSideAreaMonsterCriticalStrikesAndDamage,[]
MapPlayerCurseWarlordsMark,[]
MapPlayerCurseElementalWeakness,[]
MapPlayerCurseElementalWeaknessMap2Tier,[]
MapPlayerCurseElementalWeakness2Map2Tier,[]
MapPlayerCurseElementalWeaknessMapWorlds,[]
MapPlayerCurseElementalWeakness2MapWorlds,[]
MapCorruptedSideAreaPlayerCurseElementalWeakness,[]
MapPlayerCurseVulnerability,[]
MapPlayerCurseVulnerabilityMap2Tier,[]
MapPlayerCurseVulnerability2Map2Tier,[]
MapPlayerCurseVulnerabilityMapWorlds,[]
MapPlayerCurseVulnerability2MapWorlds,[]
MapCorruptedSideAreaPlayerCurseVulnerability,[]
MapPlayerCurseEnfeeblement,[]
MapPlayerCurseEnfeeblementMap2Tier,[]
MapPlayerCurseEnfeeblement2Map2Tier,[]
MapPlayerCurseEnfeeblementMapWorlds,[]
MapPlayerCurseEnfeeblement2MapWorlds,[]
MapCorruptedSideAreaPlayerCurseEnfeeblement,[]
MapPlayerCurseTemporalChains,[]
MapPlayerCurseTemporalChainsMap2Tier,[]
MapPlayerCurseTemporalChains2Map2Tier,[]
MapPlayerCurseTemporalChainsMapWorlds,[]
MapPlayerCurseTemporalChains2MapWorlds,[]
MapCorruptedSideAreaPlayerCurseTemporalChains,[]
MapPlayerCursePunishmentMap2Tier,[]
MapPlayerCursePunishment2Map2Tier,[]
MapPlayerNoRegen,[]
MapPlayerNoRegenMap2Tier,[]
MapPlayerNoRegenMapWorlds,[]
MapPlayerNoLifeESRegen,[]
MapPlayerNoLifeESRegenMap2Tier,[]
MapPlayerNoLifeESRegenMapWorlds,[]
MapPlayerReducedRegen,[]
MapPlayerReducedRegenMap2Tier,[]
MapPlayerReducedRegenMapWorlds,[]
MapCorruptedSideAreaPlayerReducedRegen,[]
MapPlayerBloodMagic,[]
MapPlayerBloodMagicMap2Tier,[]
MapPlayerElementalEquilibrium,[]
MapPlayerElementalEquilibriumMap2Tier,[]
MapPlayerElementalEquilibriumMapWorlds,[]
MapCorruptedSideAreaPlayerElementalEquilibrium,[]
MapPlayerMaxResists,[]
MapPlayerMaxResistsMap2Tier,[]
MapPlayerMaxResistsMapWorlds,[]
MapCorruptedSideAreaPlayerMaxResists,[]
MapPlayerContinuousDamage,[]
MapBurningGround,[]
MapBurningGroundMap2Tier,[]
MapBurningGroundMapWorlds,[]
MapChilledGround,[]
MapChilledGroundMap2Tier,[]
MapChilledGroundMapWorlds,[]
MapTarredGround,[]
MapTarredGroundMap2Tier,[]
MapTarredGroundMapWorlds,[]
MapShockedGround,[]
MapShockedGroundMap2Tier,[]
MapShockedGroundMapWorlds,[]
MapDesecratedGround,[]
MapDesecratedGroundMap2Tier,[]
MapDesecratedGroundMapWorlds,[]
MapCorruptedSideAreaDesecratedGround,[]
MapMonstersBaseSelfCriticalMultiplierMap2Tier,[]
MapMonstersBaseSelfCriticalMultiplierMapWorlds,[]
MapWolfUniqueMagicMonsters,[]
MapWolfUniqueRareMonsters,[]
MapPerandusUniqueRareMonsters,[]
MapProphecyTempestQuantityRarity,[]
MapPlayersGainReducedFlaskCharges,[]
MapPlayersGainReducedFlaskChargesMapWorlds,[]
MapMonstersCurseEffectOnSelfFinal,[]
MapMonstersCurseEffectOnSelfFinalMapWorlds,[]
MapMonstersChanceToInflictStatusAilments,[]
MapMonstersChanceToInflictStatusAilmentsMapWorlds,[]
MapMonsterPacksAbomination,[]
MapMonsterPacksAbominationMapWorlds,[]
MapMonstersCantBeSlowedOrTaunted,[]
MapMonstersCantBeSlowedOrTauntedMapWorlds,[]
MapMonstersAllDamageAlwaysIgnites,[]
MapMonstersAllDamageAlwaysIgnitesMapWorlds,[]
MapCorruptedSideAreaAllDamageAlwaysIgnites,[]
MapMonstersAllResistances,[]
MapCorruptedSideAreaMonstersAllResistances,[]
MapMonstersAllResistancesMapWorlds,[]
MapMonstersAvoidPoisonBleedBlind,[]
MapMonstersAvoidPoisonBleedBlindMapWorlds,[]
MapMonstersAvoidAilmentsMapWorlds,[]
MapPlayersPointBlank,[]
MapPlayersPointBlankMapWorlds,[]
MapPlayersBlockAndArmour,[]
MapPlayersBlockAndArmourMapWorlds,[]
MapMonsterAccuracyPlayersUnlockyDodge,[]
MapMonsterAccuracyPlayersUnlockyDodgeMapWorlds,[]
MapMonsterAllBossesAtOnceMaven,[]
MapPlayersAoERadius,[]
MapPlayersAoERadiusMapWorlds,[]
MapCorruptedSideAreaVesselDropBuff,[]
MapCorruptedSideAreaVesselFragmentDrop,[]
MapCorruptedSideAreaVesselUberFragmentDrop,[]
MapCorruptedSideAreaVesselLevelledGemDrop,[]
MapCorruptedSideAreaVesselDoubleImplicitDrop,[]
MapCorruptedSideAreaVesselSingleImplicitDrop,[]
MapCorruptedSideAreaVesselFossilDrop,[]
MapCorruptedSideAreaVesselProphecyDrop,[]
MapCorruptedSideAreaVesselDivinationCardDrop,[]
MapCorruptedSideAreaVesselTempleItemDrop,[]
MapCorruptedSideAreaVesselVaalOrbDrop,[]
MonsterMapBoss,[]
MonsterWbDrops,[]
MonsterDescentBoss,[]
MonsterDescent2Boss,[]
MonsterDescent2FinalBoss,[]
MonsterAbyssDropModifiers,[]
MonsterBetrayalRankModifiers,[]
MapNoMonsters,[]
MapChestItemQuantity,[]
MapChestItemRarity,"[<7, 0>]"
MapPoisoning,[]
MapPoisoningMap2Tier,[]
MapPoisoningMapWorlds,[]
MapCorruptedSideAreaPoisoning,[]
MapDropNoItems,[]
MapDisplayInhabitedByBeasts,[]
MapDisplayBossDropsAdditionalMaps,"[<7, 0>]"
MonsterAuraAlwaysCrit,[]
MonsterAuraEvasion,[]
MonsterNecromancerRaritiesRaised,[]
MonsterUsesShockwaveText,[]
MonsterUsesMassEnduranceText,[]
MonsterUsesMassPowerText,[]
FacebreakerPhysicalUnarmedDamage,"[<7, 0>]"
DisplaySocketedGemGetsIncreasedAreaOfEffectLevel,"[<5, 0>]"
EnemiesCantLifeLeech,"[<5, 0>]"
ExtraGore,[]
OneSocketEachColour,"[<4, 0>]"
BlockWhileDualWielding,"[<5, 0>]"
MaximumMinionCount,"[<6, 0>]"
MaximumMinionCountAndMinionLife,"[<6, 0>]"
MaximumSpectreCount,[]
MaximumZombieCount,[]
MaximumSkeletonCount,[]
MinionGlobalSkillLevel,"[<6, 0>]"
SkeletonSpeedOld,"[<6, 0>]"
SkeletonMovementSpeed,"[<5, 0>]"
SkeletonAttackSpeed,"[<5, 0>]"
SkeletonCastSpeed,"[<5, 0>]"
ManaReservationReduced,"[<7, 0>]"
DisplaySocketedGemGetsBloodMagic,"[<5, 0>]"
DisplaySocketedGemGetsFlee,"[<5, 0>]"
AttackerTakesLightningDamage,"[<4, 0>]"
PhysicalDamageConvertToChaos,"[<7, 0>]"
PhysicalDamageConvertToChaosImplicit,"[<7, 0>]"
PhysicalDamageConvertToChaosPerLevel,"[<7, 0>]"
ReservesLife,"[<5, 0>]"
ChaosInoculation,"[<8, 0>]"
PhysicalDamagePercentTakesAsChaosDamage,"[<7, 0>]"
ChinSolPhysicalBowDamageAtCloseRange,"[<6, 0>]"
ChinSolCloseRangeKnockBack,"[<4, 0>]"
PercentDamageGoesToMana,"[<5, 0>]"
LightningDamageTakenRecoupedAsLife,[]
FireDamageTakenRecoupedAsLife,[]
ColdDamageTakenRecoupedAsLife,[]
ChaosDamageTakenRecoupedAsLife,[]
LightningDamageTakenRecoupedAsMana,[]
FireDamageTakenRecoupedAsMana,[]
ColdDamageTakenRecoupedAsMana,[]
ChaosDamageTakenRecoupedAsMana,[]
LightningDamageTakenRecoupedAsEnergyShield,[]
FireDamageTakenRecoupedAsEnergyShield,[]
ColdDamageTakenRecoupedAsEnergyShield,[]
ChaosDamageTakenRecoupedAsEnergyShield,[]
QuillRainWeaponDamageFinalPercent,"[<6, 0>]"
ChanceToIgnite,"[<6, 0>]"
BurnDuration,"[<5, 0>]"
PhysicalDamageTakenAsFirePercent,"[<7, 0>]"
FireDamageTakenAsPhysicalNegate,"[<7, 0>]"
FireDamageTakenAsPhysical,"[<7, 0>]"
AttackerTakesFireDamage,"[<4, 0>]"
AvoidIgnite,"[<5, 0>]"
RangedWeaponPhysicalDamagePlusPercent,"[<5, 0>]"
PhysicalDamageTakenPercentToReflect,"[<6, 0>]"
AdditionalBlock,"[<5, 0>]"
LeechEnergyShieldInsteadofLife,"[<8, 0>]"
BlockWhileDualWieldingClaws,"[<5, 0>]"
ArmourPercentVsProjectiles,"[<5, 0>]"
BlockVsProjectiles,"[<5, 0>]"
MonsterBlock,[]
CannotLeech,"[<4, 0>]"
DewathsHidePhysicalDamageDealt,"[<4, 0>]"
DisplaySocketedGemsGetReducedReservation,"[<5, 0>]"
MonsterSpellDamage,[]
ChanceToFreeze,"[<6, 0>]"
FrozenMonstersTakeIncreasedDamage,"[<7, 0>]"
IncreasedIntelligenceRequirements,"[<4, 0>]"
DisplaySocketedGemsGetAddedChaosDamage,"[<5, 0>]"
EnergyShieldGainedOnBlockBasedOnArmour,"[<8, 0>]"
LocalPoisonOnHit,"[<5, 0>]"
CannotCausePoison,[]
SkeletonDuration,"[<5, 0>]"
IncreasedStrengthRequirements,"[<4, 0>]"
IncreasedDexterityRequirements,"[<4, 0>]"
StrengthRequirements,"[<4, 0>]"
DexterityRequirements,"[<4, 0>]"
IntelligenceRequirements,"[<4, 0>]"
StrengthIntelligenceRequirements,"[<4, 0>]"
SpellDamageTakenOnLowMana,"[<4, 0>]"
EvasionOnFullLife,"[<5, 0>]"
ReflectCurses,"[<5, 0>]"
FlaskCurseImmunity,"[<2, 0>]"
MonsterCastsEtherealKnivesText,[]
MonsterThrowsBeartrapsText,[]
MonsterCastsLightningThornsText,[]
MonsterThrowsFireBombsText,[]
MonsterThrowsPoisonBombsText,[]
MonsterThrowsChaosBombsText,[]
MonsterCastsFreezingPulseText,[]
MonsterCleavesText,[]
MonsterFiresIceShotArrowsText,[]
MonsterCastsConductivityText,[]
MonsterCastsFlammabilityText,[]
MonsterCastsAugmentedFireballsText,[]
MonsterChannelsLightningText,[]
MonsterCastsArcText,[]
MonsterRaisesZombiesText,[]
MonsterCastsIceShieldText,[]
MonsterCastsUnholyFireText,[]
MonsterGainsPowerChargeOnKinDeath,[]
MonsterCastsDischargeText,[]
MonsterSummonsWaterElementalsText,[]
MonsterUsesDoubleStrikeText,[]
MonsterRollsOverEnemiesText,[]
CausesBleeding,"[<5, 0>]"
CausesBleeding25PercentChance,"[<5, 0>]"
CausesBleeding50PercentChance,"[<5, 0>]"
CausesBleedingChance,"[<5, 0>]"
AttacksDealNoPhysicalDamage,"[<4, 0>]"
GoldenLightBeam,"[<4, 0>]"
CannotBeStunnedOnLowLife,"[<6, 0>]"
MonsterCastsLightningWarpText,[]
MonsterCastsFrostbiteText,[]
MapTierDifficulty,[]
MonsterNoDropsOrExperience,[]
MonsterNoDrops,[]
AuraEffect,"[<6, 0>]"
AuraEffectOnMinions,"[<6, 0>]"
RestlessDead,"[<7, 0>]"
RestlessDeadDescent2,[]
AreaDamage,"[<6, 0>]"
ChaosTakenOnES,"[<8, 0>]"
AllDamage,"[<6, 0>]"
AllDamageOnWeapon,"[<6, 0>]"
LocalStunThresholdReduction,"[<0, 0>]"
UndeadSiegeNumWaves,"[<7, 0>]"
UndeadSiegeWaveTime,[]
UndeadSiegeNumWaveMonsterInitial,[]
UndeadSiegeNumWaveMonsterIncrement,[]
LightRadius,"[<0, 0>]"
EnfeebleOnHit,"[<5, 0>]"
EnfeebleOnHitUncursed,"[<5, 0>]"
VulnerabilityOnHit,"[<5, 0>]"
GroundTarOnCritTaken,"[<5, 0>]"
GroundTarOnHitTaken,"[<5, 0>]"
SpellsHaveCullingStrike,"[<5, 0>]"
MapMonstersImmuneRandomStatusAilmentStun,[]
MapMonsterAttacksApplyRandomCurses,"[<7, 0>]"
MapMonstersReflectCurses,"[<7, 0>]"
DisplaySocketedGemsGetAddedFireDamage,"[<5, 0>]"
DisplaySocketedGemsGetColdToFire,"[<5, 0>]"
DisplaySocketedGemsGetFirePenetration,"[<5, 0>]"
DisplaySocketedGemsGetAddedLightningDamage,[]
DisplaySocketedGemsGetElementalFocus,[]
EvasionRatingPercentOnLowLife,"[<5, 0>]"
MapItemDropRarity,[]
LocalLifeLeechIsInstant,"[<7, 0>]"
ReducedManaReservationsCost,"[<7, 0>]"
ReducedReservation,"[<7, 0>]"
ReducedAllReservationLegacy,"[<7, 0>]"
ManaReservationEfficiency,"[<7, 0>]"
ReservationEfficiency,"[<7, 0>]"
MaximumFireResist,"[<6, 0>]"
FireResistOnLowLife,"[<5, 0>]"
AvoidIgniteOnLowLife,"[<5, 0>]"
DisplaySocketedGemGetsElementalProliferation,"[<5, 0>]"
SkillEffectDuration,"[<5, 0>]"
SparkSkillEffectDuration,"[<5, 0>]"
DisplayMapLargerMaze,"[<7, 0>]"
DisplayMapRestlessDead,[]
DisplayMapTwoBosses,[]
DisplayMapLargeChest,[]
LocalIncreaseSocketedMovementGemLevel,"[<7, 0>]"
MapPlayerProjectileDamage,[]
MapProjectileSpeed,[]
NecromancerRevivableEvenIfCorpseUnusable,[]
ItemHasSixLinkedWhiteSockets,"[<8, 0>]"
MovementVelocityPerFrenzyCharge,"[<5, 0>]"
ChanceToDodgePerFrenzyCharge,"[<5, 0>]"
MaximumFrenzyCharges,"[<6, 0>]"
MaximumFrenzyChargesMaven,"[<6, 0>]"
WeaponPhysicalDamagePerStrength,"[<5, 0>]"
AttackSpeedPerDexterity,"[<5, 0>]"
IncreasedAreaOfEffectPerIntelligence,"[<5, 0>]"
RemoveStatsFromTabulaRasa,"[<4, 0>]"
FrenzyChargeDuration,"[<5, 0>]"
MagicWaveIncrease,[]
AdditionalTotems,"[<7, 0>]"
AncestralBond,"[<7, 0>]"
IncreasedTotemLife,"[<5, 0>]"
MonsterIncreasedMinionLife,[]
MonsterMinionInstability,[]
DisplaySocketedGemGetsSpellTotemLevel,"[<5, 0>]"
DisplaySocketedGemGetsIncreasedDurationLevel,"[<5, 0>]"
RandomlyCursedWhenTotemsDie,"[<4, 0>]"
DisplaySocketedGemGetsAddedLightningDamageLevel,"[<5, 0>]"
ShockDuration,"[<5, 0>]"
PhysicalDamageTaken,"[<4, 0>]"
LocalAttributeRequirements,"[<0, 0>]"
LightRadiusAndAccuracy,"[<0, 0>]"
LightRadiusAndAccuracyPercent,"[<0, 0>]"
LocalLightRadiusAndAccuracy,"[<0, 0>]"
LocalLightRadiusAndAccuracyPercent,"[<0, 0>]"
TemporalChainsOnHit,"[<6, 0>]"
MapMonsterChain,[]
MapMonsterChainMap2Tier,[]
MapMonsterChainMapWorlds,[]
MeleeWeaponCriticalStrikeMultiplier,"[<2, 0>]"
FlaskRemovesBleeding,"[<2, 0>]"
FlaskRemovesShock,"[<2, 0>]"
DisablesOtherRingSlot,"[<4, 0>]"
GlobalItemAttributeRequirements,"[<6, 0>]"
ReducedCurseEffect,"[<6, 0>]"
ManaGainPerTarget,"[<5, 0>]"
ManaGainPerTargetMaven,"[<5, 0>]"
ManaGainPerTargetLocal,"[<5, 0>]"
DisplaySocketedGemGetsChancetoFleeLevel,"[<5, 0>]"
EnemyCriticalMultiplier,"[<4, 0>]"
PlayerLightAlternateColour,"[<4, 0>]"
ChaosResistanceOnLowLife,"[<6, 0>]"
EnemyHitsRollLowDamage,"[<5, 0>]"
BlockPercent,"[<4, 0>]"
BlockPercentMaven,"[<4, 0>]"
DisplaySocketedGemGetsFasterAttackLevel,"[<5, 0>]"
DisplaySocketedGemGetsMeleePhysicalDamageLevel,"[<5, 0>]"
ChanceToGainEnduranceChargeOnBlock,"[<6, 0>]"
EnemyExtraDamageRollsOnLowLife,"[<5, 0>]"
LeagueOfFireConvertDamage,[]
LeagueOfFireGroundFire,[]
MapFixedSeed,[]
MapMinimapRevealed,[]
MapNoRefills,[]
ItemDropsOnDeath,"[<4, 0>]"
LightningDamageOnChargeExpiry,"[<5, 0>]"
MonsterExplodesOnDeathFire,[]
MonsterSummonsVolatileCoreOnDeath,[]
MonsterSummonsVolatileCoreOnDeathNoDelete,[]
MonsterExplodesOnDeathLightning,[]
MonsterExplodesOnDeathCold,[]
MonsterExplodesOnDeathChaos,[]
AttackerTakesChaosDamage,"[<5, 0>]"
AttackerTakesChaosDamageNoRange,"[<5, 0>]"
IncreasedMaximumPowerCharges,"[<6, 0>]"
IncreasedMaximumPowerChargesMaven,"[<6, 0>]"
IncreasedPowerChargeDuration,"[<5, 0>]"
IncreasedSpellDamagePerPowerCharge,"[<6, 0>]"
ConsecratedGroundOnBlock,"[<6, 0>]"
DesecratedGroundOnBlock,"[<6, 0>]"
DisableChestSlot,"[<4, 0>]"
LocalIncreaseSocketedElementalGem,"[<6, 0>]"
EnergyShieldGainedFromEnemyDeath,"[<6, 0>]"
IncreasedClawDamageOnLowLife,"[<5, 0>]"
IncreasedClawAllDamageOnLowLife,"[<5, 0>]"
IncreasedAccuracyWhenOnLowLife,"[<4, 0>]"
IncreasedAttackSpeedWhenOnLowLife,"[<5, 0>]"
ProjectileDamageTaken,"[<5, 0>]"
ProjectileDamage,"[<5, 0>]"
MapIncreasedExperienceGain,"[<7, 0>]"
NoItemRarity,[]
NoItemQuantity,[]
CannotDieToElementalReflect,"[<7, 0>]"
CurseEffect,[]
CurseEffectMap,[]
MeleeAttacksUsableWithoutMana,"[<8, 0>]"
MapTurbo,[]
MapExiles,[]
HybridStrDex,"[<1, 0>]"
HybridStrInt,"[<1, 0>]"
HybridDexInt,"[<1, 0>]"
MonsterChaosDamageDealtToEnergyShield,"[<8, 0>]"
MonsterRegenerateEnergyShieldInsteadOfLife,[]
MeleeWeaponAndUnarmedRange,"[<6, 0>]"
LocalMeleeWeaponRange,"[<6, 0>]"
EnduranceChargeDuration,"[<5, 0>]"
FrenzyChargeOnKillChance,"[<6, 0>]"
FrenzyChargeOnKillChanceMaven,"[<6, 0>]"
PowerChargeOnKillChance,"[<6, 0>]"
PowerChargeOnKillChanceMaven,"[<6, 0>]"
EnduranceChargeOnPowerChargeExpiry,"[<8, 0>]"
MeleeDamageOnFullLife,"[<5, 0>]"
ChillAndFreezeDurationBasedOnEnergyShield,"[<6, 0>]"
ConsecrateOnCritChanceToCreate,"[<6, 0>]"
ProjectileSpeedPerFrenzyCharge,"[<5, 0>]"
ProjectileDamagePerPowerCharge,"[<5, 0>]"
NoManaRegeneration,[]
RightRingSlotNoManaRegen,"[<4, 0>]"
RightRingSlotEnergyShieldRegen,"[<7, 0>]"
LeftRingSlotManaRegen,"[<7, 0>]"
LeftRingSlotNoEnergyShieldRegen,"[<4, 0>]"
EnergyShieldRegenerationPerMinute,"[<2, 0>]"
EnergyShieldRegenerationPerMinuteMaven,"[<2, 0>]"
FlatEnergyShieldRegenerationPerMinute,"[<5, 0>]"
NoEnergyShieldRegen,[]
NoEnergyShieldRecharge,[]
NoEnergyShield,"[<5, 0>]"
LocalNoEnergyShield,"[<5, 0>]"
EnergyShieldDamageTakenPerMinute,[]
GhostReaverOnFullLife,[]
LifeLeechAnyDamage,[]
KilledMonsterItemRarityOnCrit,"[<6, 0>]"
OnslaughtBuffOnKill,"[<6, 0>]"
AttackAndCastSpeedPerFrenzyCharge,"[<5, 0>]"
LifeRegenerationPerFrenzyCharge,"[<5, 0>]"
EnemiesOnLowLifeTakeMoreDamagePerFrenzyCharge,"[<5, 0>]"
DisplaySupportedSkillsHaveAChanceToIgnite,"[<5, 0>]"
DisplaySupportedSkillsDealDamageOnLowLife,"[<5, 0>]"
MovementVelocityWhileCursed,"[<5, 0>]"
GlobalShieldBlockChanceIncrease,"[<4, 0>]"
ReflectDamageToAttackersOnBlock,"[<4, 0>]"
GainLifeOnBlock,"[<5, 0>]"
GainManaOnBlock,"[<5, 0>]"
GainEnergyShieldOnBlock,"[<5, 0>]"
ZombieIncreasedLife,"[<5, 0>]"
ZombieLife,"[<5, 0>]"
ZombieDamage,"[<5, 0>]"
ZombieChaosElementalResists,"[<5, 0>]"
ZombieSize,"[<5, 0>]"
ZombiesExplodeEnemiesOnHit,"[<5, 0>]"
NumberOfZombiesSummonedPercentage,"[<4, 0>]"
IncreasedIntelligencePerUnique,"[<6, 0>]"
IncreasedChanceForMonstersToDropWisdomScrolls,"[<4, 0>]"
ConvertColdToFire,"[<7, 0>]"
IgnitedEnemiesTurnToAsh,"[<4, 0>]"
UndyingRageOnCrit,"[<6, 0>]"
