Id,IsSupport,AllowedActiveSkillTypes,BaseEffectiveness,IncrementalEffectiveness,SupportGemLetter,Unknown0,AddedActiveSkillTypes,ExcludedActiveSkillTypes,SupportsGemsOnly,Unknown1,Unknown2,Unknown3,Unknown4,CastTime,ActiveSkillsKey,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,GrantedEffectsKey
TaniwhaCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BreachBossCleavePhysical,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbChaosLeaderCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BeastCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileCleaveStun,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
KitavaDemonCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VultureBossCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BanditBearCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ArakaaliCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
UnholyTrioCleave,False,[],1f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AbyssLichCleave,False,[],1f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BestiaryLynxCleave,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfAgonyMinionCleave,False,[],1f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionEternalEmpireMeleeCleave,False,[],1f,0f,,1,[],[],False,0,[],False,2,1000,"<6, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NewShieldCharge,False,[],1.78f,0.0173f,,1,[],[],False,4007572414,[],False,2,1000,"<9, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NewShieldChargeRoyale,False,[],2f,0.0178f,,1,[],[],False,1453068048,[],False,2,1000,"<9, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ShieldCharge,False,[],0f,0f,,1,[],[],False,1904309587,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaShieldChargeTaunt,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaShieldChargeTauntHarvest,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaShieldChargeTauntUnique,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HarvestBearBossChargeNear,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HarvestBearBossChargeMediumNear,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HarvestBearBossChargeFar,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HarvestBeastCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BestiaryRhoaShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SpectralSkullShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaMapBossShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AxisShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DominatingBlowMinionCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalElreonMinionCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaShieldChargeInvasion,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RhoaShieldChargeUntainted,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
GuardianShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AnimatedBustShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileShieldChargeWeak,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileShieldChargeKitava,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VaganShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProphecyRhoaShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SummonedRhoaShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BoarBanditShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AnimalPackShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TemplarShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TemplarCultistShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AnimatedShieldShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<8, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
InvisibleDaemonShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistMilitaryEliteShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistMilitaryMinibossShieldCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistRoboDogCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SpikerBullCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SpikerBullChargePast,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ReaperWraithCharge,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<7, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EnduringCry,False,[],0f,0f,,1,[],[],False,1255519432,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EnduringCryRoyale,False,[],0f,0f,,1,[],[],False,1838011800,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileEnduringCry,False,[],0f,0f,,1,[],[],False,0,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterEnduringCry,False,[],0f,0f,,1,[],[],False,0,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EnduringCryBanditMapBoss,False,[],0f,0f,,1,[],[],False,0,[],False,2,800,"<11, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterEnduringCryInvasion,False,[],0f,0f,,1,[],[],False,0,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbEnduringCry,False,[],0f,0f,,1,[],[],False,0,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProphecyEnduringCry,False,[],0f,0f,,1,[],[],False,0,[],False,2,800,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BeastEnduringCry,False,[],0f,0f,,1,[],[],False,0,[],False,2,1000,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WestEnduringCry,False,[],0f,0f,,1,[],[],False,0,[],False,2,1500,"<10, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DoubleStrike,False,[],1f,0.0233f,,2,[],[],False,1275924143,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterDoubleStrike,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AxisDoubleStrike,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AxisDoubleStrikeTrigger,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterDoubleStrikeKitavaCleric,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbDoubleStrike,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AbyssLich2DoubleStrike,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BestiaryTigerSpiritBossDoubleStrike,False,[],1f,0f,,2,[],[],False,0,[],False,2,1000,"<16, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalHit,False,[],2.8242f,0.0314f,,2,[],[],False,3857119368,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalHitRoyale,False,[],3.5624f,0.0314f,,2,[],[],False,3922316249,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalHitSkeletonKnight,False,[],1.1667f,0.0428f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalHitSkeletonKnightIncursion,False,[],1f,0f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalHitSkeletonKnightInvasion,False,[],1.1667f,0.0428f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileElementalHit,False,[],0.9333f,0.0428f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileElementalHitLightning,False,[],0.9333f,0.0428f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
CitystalkerElementalHit,False,[],0.9333f,0.0428f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MachinariumElementalHitFire,False,[],1f,0f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MachinariumElementalHitCold,False,[],1f,0f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MachinariumElementalHitLightning,False,[],1f,0f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileElementalHitBarrage,False,[],0.723f,0.0316f,,2,[],[],False,0,[],False,2,1000,"<19, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ImmortalCall,False,[],0f,0f,,1,[],[],False,2866725362,[],False,2,0,"<21, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileImmortalCallOnDamageTaken,False,[],0f,0f,,1,[],[],False,0,[],False,2,850,"<20, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VaalImmortalCall,False,[],0f,0f,,1,[],[],False,1173714351,[],False,2,0,"<22, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ImmortalCallOak,False,[],0f,0f,,4,[],[],False,0,[],False,2,850,"<20, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileImmortalCall,False,[],0f,0f,,4,[],[],False,0,[],False,2,850,"<20, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbImmortalCall,False,[],0f,0f,,4,[],[],False,0,[],False,2,850,"<20, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DualStrike,False,[],0f,0f,,2,[],[],False,458702818,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DualStrikeRoyale,False,[],0f,0f,,2,[],[],False,635790571,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BanditDualStrike,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileDualStrike,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbDualStrike,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PerandusDualStrike,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterDemonDualStrike,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DemonDualStrikeSideAreaBoss,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterDualStrikePitbull,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterDualStrikePitbullBleed,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HarvestSpiderDualStrike,False,[],0f,0f,,4,[],[],False,0,[],False,2,1870,"<23, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WhirlingBlades,False,[],0f,0f,,2,[],[],False,1140119579,[],False,2,2600,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WhirlingBladesRoyale,False,[],0f,0f,,2,[],[],False,2590221470,[],False,2,2600,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PerandusWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VaganWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PurgeHoundWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,2600,"<816, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DarkExileWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
UndyingWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
UndyingWhirlingBladesInvasion,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
FireMonsterWhirlingBlades,False,[],1.0889f,0.0646f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
FireMonsterWhirlingBladesInvasion,False,[],1.0889f,0.0646f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MossMonsterWhirlingBlades,False,[],2.14f,0.0475f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MossMonsterWhirlingBladesUnique,False,[],2.14f,0.0475f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MossMonsterWhirlingBladesInvasion,False,[],2.14f,0.0475f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RockGolemWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RockGolemMinionWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
CorpseWheelWhirlingBlades,False,[],0f,0f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
KitavaDemonWhirlingBlades,False,[],2.6667f,0.0625f,,4,[],[],False,0,[],False,2,1859,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PlaguewingWhirlingBlades,False,[],1.7333f,0.04f,,4,[],[],False,0,[],False,2,1962,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AbyssMineBatWhirlingBlades,False,[],1.7333f,0.04f,,4,[],[],False,0,[],False,2,1859,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NessaCrabWhirlingBlades,False,[],1f,0f,,4,[],[],False,0,[],False,2,4950,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElderGuardianWhirlingBlades,False,[],0.98f,0.0646f,,4,[],[],False,0,[],False,2,1100,"<24, 0>",False,False,[],"<2, 0>","<null, null>",False,[],<null>
ExpeditionWhirlingBlades,False,[],1f,0f,,4,[],[],False,0,[],False,2,866,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VilentaDash,False,[],0.98f,0.0646f,,4,[],[],False,0,[],False,2,1100,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VilentaDashMap,False,[],0.98f,0.0646f,,4,[],[],False,0,[],False,2,1100,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveProtoVaalDash,False,[],0.98f,0.0646f,,4,[],[],False,0,[],False,2,644,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElderGuardianWhirlingBladesBarrage,False,[],0.98f,0.0646f,,4,[],[],False,0,[],False,2,1430,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalVoriciCloneDash,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BoneGolemWhirl,False,[],1f,0f,,4,[],[],False,0,[],False,2,2700,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistRobotClockworkRoll,False,[],1f,0f,,4,[],[],False,0,[],False,2,1900,"<24, 0>",False,False,[],"<35, 0>","<null, null>",False,[],<null>
HeistCultistUnarmedLeap,False,[],1f,0f,,4,[],[],False,0,[],False,2,1130,"<24, 0>",False,False,[],"<14, 0>","<null, null>",False,[],<null>
DrakelingWhirlingBlades,False,[],1f,0f,,4,[],[],False,0,[],False,2,1830,"<24, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
Frenzy,False,[],0f,0f,,2,[],[],False,1911070900,[],False,2,1000,"<25, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterFrenzy,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<25, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BanditLeaderFrenzyMapBoss,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<25, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileFrenzy,False,[],0f,0f,,2,[],[],False,0,[],False,2,1000,"<25, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
